SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,PAR,KD490
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,268,0.0065125460651787,0.0059387277473102,0.0054227279668504,0.0024270916526967,0.0004047284072095,60.08446502685547,0.0533692277967929
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,314,0.0058225265851146,0.0053656854127582,0.00544326399502,0.0029388426950103,0.0004694748081659,65.49847412109375,0.0717040002346038
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,313,0.005566737565555,0.0051176849948732,0.0051868432446529,0.0028700007027701,0.000466632607736,65.56631469726562,0.0732319951057434
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,315,0.0038131258916109,0.0034927509259432,0.0035343752242624,0.0025368758942931,0.0004450008273124,65.6849594116211,0.0938640013337135
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,316,0.0036546676937076,0.0033120005908939,0.003371889806456,0.0025326673769288,0.0004283340854777,65.68376159667969,0.0994560047984123
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,318,0.0036130537720103,0.0030923166165226,0.003128737995499,0.0029328430169507,0.0007060009397958,66.76618194580078,0.1358909010887146
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-339-20_all_prof_PROCESSED.nc,ct160-339-20,10,0.003536859256335575,0.003334838444609375,0.003621535391010975,0.00288684684441705,0.0005301801110246,66.2800350189209,0.11246255785226818
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-339-20_all_prof_PROCESSED.nc,ct160-339-20,9,0.00352759005959795,0.003339969131218975,0.0036337530945580255,0.002808212084754625,0.0004971404186257,66.18116569519043,0.1076516099274158
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-339-20_all_prof_PROCESSED.nc,ct160-339-20,11,0.0032465455349542003,0.0031538631407896332,0.0034983846757657665,0.0029879843943989,0.0006023294399928,65.85973103841145,0.12277065714200334
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-339-20_all_prof_PROCESSED.nc,ct160-339-20,26,0.0076778756920248,0.007676625624299,0.0071558761410415,0.0026547503657639,0.0004578754305839,64.89056396484375,0.0467439927160739
